datetime,datetime_nano,DCE.i1709.open,DCE.i1709.high,DCE.i1709.low,DCE.i1709.close,DCE.i1709.volume,DCE.i1709.open_oi,DCE.i1709.close_oi
2016-09-19 09:00:00.000000000,1474246800000000000,359.0,359.0,343.5,349.0,651,0,623
2016-09-19 09:05:00.000000000,1474247100000000000,349.0,349.5,348.0,348.5,262,623,883
2016-09-19 09:10:00.000000000,1474247400000000000,348.5,350.0,348.5,350.0,656,883,1506
2016-09-19 09:15:00.000000000,1474247700000000000,350.0,350.5,349.5,350.5,516,1506,1930
2016-09-19 09:20:00.000000000,1474248000000000000,350.5,351.5,350.0,350.5,614,1930,2523
2016-09-19 09:25:00.000000000,1474248300000000000,350.5,350.5,349.0,349.0,127,2523,2648
2016-09-19 09:30:00.000000000,1474248600000000000,349.0,350.5,349.0,350.0,165,2648,2779
2016-09-19 09:35:00.000000000,1474248900000000000,350.0,351.0,350.0,350.5,171,2779,2938
2016-09-19 09:40:00.000000000,1474249200000000000,350.5,350.5,350.0,350.0,53,2938,2990
2016-09-19 09:45:00.000000000,1474249500000000000,350.0,351.0,350.0,350.5,89,2990,3076
2016-09-19 09:50:00.000000000,1474249800000000000,350.5,351.5,350.5,351.0,253,3076,3229
2016-09-19 09:55:00.000000000,1474250100000000000,351.0,351.5,351.0,351.0,58,3229,3279
2016-09-19 10:00:00.000000000,1474250400000000000,351.0,351.5,350.5,351.0,32,3279,3311
2016-09-19 10:05:00.000000000,1474250700000000000,351.0,351.5,350.5,351.5,60,3311,3368
2016-09-19 10:10:00.000000000,1474251000000000000,351.5,352.0,351.0,351.0,116,3368,3473
2016-09-19 10:30:00.000000000,1474252200000000000,351.0,352.0,350.5,350.5,148,3473,3618
2016-09-19 10:35:00.000000000,1474252500000000000,350.5,351.5,350.5,351.5,44,3618,3655
2016-09-19 10:40:00.000000000,1474252800000000000,351.5,351.5,350.5,350.5,105,3655,3760
2016-09-19 10:45:00.000000000,1474253100000000000,350.5,351.5,350.0,351.0,28,3760,3788
2016-09-19 10:50:00.000000000,1474253400000000000,351.0,351.0,351.0,351.0,66,3788,3845
2016-09-19 10:55:00.000000000,1474253700000000000,351.0,352.0,351.0,351.5,135,3845,3962
2016-09-19 11:00:00.000000000,1474254000000000000,351.5,352.5,351.5,351.5,74,3962,4011
2016-09-19 11:05:00.000000000,1474254300000000000,351.5,353.0,351.5,352.5,55,4011,4037
2016-09-19 11:10:00.000000000,1474254600000000000,352.5,353.5,352.5,353.5,82,4037,4112
2016-09-19 11:15:00.000000000,1474254900000000000,353.5,354.0,352.5,352.5,195,4112,4282
2016-09-19 11:20:00.000000000,1474255200000000000,352.5,353.0,351.5,352.5,96,4282,4369
2016-09-19 11:25:00.000000000,1474255500000000000,352.5,353.5,352.5,353.0,32,4369,4397
2016-09-19 13:30:00.000000000,1474263000000000000,353.5,354.5,353.0,354.0,147,4397,4415
2016-09-19 13:35:00.000000000,1474263300000000000,354.0,354.5,353.0,353.0,232,4415,4578
2016-09-19 13:40:00.000000000,1474263600000000000,353.0,355.0,353.0,354.5,19,4578,4589
2016-09-19 13:45:00.000000000,1474263900000000000,354.5,354.5,354.0,354.5,106,4589,4693
2016-09-19 13:50:00.000000000,1474264200000000000,354.5,355.0,354.0,354.5,34,4693,4714
2016-09-19 13:55:00.000000000,1474264500000000000,354.5,355.5,354.0,354.0,132,4714,4765
2016-09-19 14:00:00.000000000,1474264800000000000,354.0,355.0,354.0,355.0,30,4765,4787
2016-09-19 14:05:00.000000000,1474265100000000000,355.0,355.0,353.5,355.0,528,4787,5308
