datetime,datetime_nano,DCE.i1801.open,DCE.i1801.high,DCE.i1801.low,DCE.i1801.close,DCE.i1801.volume,DCE.i1801.open_oi,DCE.i1801.close_oi
2017-01-16 21:00:00.000000000,1484571600000000000,580.0,580.0,570.5,571.0,195,0,191
2017-01-16 21:05:00.000000000,1484571900000000000,571.0,572.0,569.5,570.0,174,191,362
2017-01-16 21:10:00.000000000,1484572200000000000,570.0,571.0,569.5,571.0,170,362,530
2017-01-16 21:15:00.000000000,1484572500000000000,571.0,572.0,570.0,570.5,113,530,643
2017-01-16 21:20:00.000000000,1484572800000000000,570.5,571.0,569.5,569.5,286,643,897
2017-01-16 21:25:00.000000000,1484573100000000000,569.5,570.5,569.5,570.5,112,897,1008
2017-01-16 21:30:00.000000000,1484573400000000000,570.5,571.0,570.5,571.0,105,1008,1094
2017-01-16 21:35:00.000000000,1484573700000000000,571.0,571.0,570.0,570.0,14,1094,1108
2017-01-16 21:40:00.000000000,1484574000000000000,570.0,570.5,569.5,569.5,21,1108,1129
2017-01-16 21:45:00.000000000,1484574300000000000,569.5,572.0,569.5,569.5,95,1129,1221
2017-01-16 21:50:00.000000000,1484574600000000000,569.5,569.5,569.0,569.5,20,1221,1239
2017-01-16 21:55:00.000000000,1484574900000000000,569.5,570.5,569.0,570.0,30,1239,1267
2017-01-16 22:00:00.000000000,1484575200000000000,570.0,570.5,570.0,570.5,3,1267,1269
2017-01-16 22:05:00.000000000,1484575500000000000,570.5,573.0,570.0,571.5,236,1269,1503
2017-01-16 22:10:00.000000000,1484575800000000000,571.5,574.0,571.5,574.0,35,1503,1531
2017-01-16 22:15:00.000000000,1484576100000000000,574.0,576.0,572.0,573.5,53,1531,1562
2017-01-16 22:20:00.000000000,1484576400000000000,573.5,575.0,573.0,573.5,22,1562,1580
2017-01-16 22:25:00.000000000,1484576700000000000,573.5,573.5,573.0,573.0,32,1580,1592
2017-01-16 22:30:00.000000000,1484577000000000000,573.0,578.5,573.0,578.0,12,1592,1600
