datetime,datetime_nano,DCE.jm1605.open,DCE.jm1605.high,DCE.jm1605.low,DCE.jm1605.close,DCE.jm1605.volume,DCE.jm1605.open_oi,DCE.jm1605.close_oi
2016-01-04 09:00:00.000000000,1451869200000000000,567.0,570.0,566.0,566.5,5132,0,105871
2016-01-04 09:05:00.000000000,1451869500000000000,566.5,567.0,564.0,564.5,2083,105871,105850
2016-01-04 09:10:00.000000000,1451869800000000000,564.5,567.0,564.5,565.0,2040,105850,106094
2016-01-04 09:15:00.000000000,1451870100000000000,565.0,565.5,562.5,564.0,3115,106094,105921
2016-01-04 09:20:00.000000000,1451870400000000000,564.0,564.0,561.5,563.0,2494,105921,105675
2016-01-04 09:25:00.000000000,1451870700000000000,563.0,563.5,562.0,563.5,965,105675,105744
2016-01-04 09:30:00.000000000,1451871000000000000,563.5,563.5,562.0,563.0,1092,105744,105580
2016-01-04 09:35:00.000000000,1451871300000000000,563.0,563.5,562.0,562.5,798,105580,105419
2016-01-04 09:40:00.000000000,1451871600000000000,562.5,563.0,560.5,560.5,1851,105419,104975
2016-01-04 09:45:00.000000000,1451871900000000000,560.5,561.5,559.0,561.5,3561,104975,104269
2016-01-04 09:50:00.000000000,1451872200000000000,561.5,562.5,561.0,562.0,751,104269,104286
2016-01-04 09:55:00.000000000,1451872500000000000,562.0,562.5,561.5,562.5,1528,104286,104186
2016-01-04 10:00:00.000000000,1451872800000000000,562.5,564.0,562.0,563.5,965,104186,104235
2016-01-04 10:05:00.000000000,1451873100000000000,563.5,564.0,563.0,563.0,834,104235,104291
2016-01-04 10:10:00.000000000,1451873400000000000,563.0,564.5,562.5,563.0,1052,104291,103836
2016-01-04 10:30:00.000000000,1451874600000000000,563.0,563.0,561.5,562.0,1197,103836,103837
2016-01-04 10:35:00.000000000,1451874900000000000,562.0,562.0,560.5,561.5,1749,103837,103628
2016-01-04 10:40:00.000000000,1451875200000000000,561.5,562.0,560.5,561.0,417,103628,103587
2016-01-04 10:45:00.000000000,1451875500000000000,561.0,561.5,560.5,561.5,814,103587,103893
2016-01-04 10:50:00.000000000,1451875800000000000,561.5,561.5,556.5,558.0,5245,103893,103613
2016-01-04 10:55:00.000000000,1451876100000000000,558.0,559.0,557.0,558.5,1999,103613,103308
2016-01-04 11:00:00.000000000,1451876400000000000,558.5,558.5,557.5,558.5,1395,103308,103101
2016-01-04 11:05:00.000000000,1451876700000000000,558.5,559.5,558.0,558.5,868,103101,103353
2016-01-04 11:10:00.000000000,1451877000000000000,558.5,558.5,558.0,558.0,399,103353,103432
2016-01-04 11:15:00.000000000,1451877300000000000,558.0,558.5,557.5,558.0,1032,103432,103147
2016-01-04 11:20:00.000000000,1451877600000000000,558.0,559.0,557.5,557.5,802,103147,102986
2016-01-04 11:25:00.000000000,1451877900000000000,557.5,559.5,557.5,558.5,1156,102986,102645
2016-01-04 13:30:00.000000000,1451885400000000000,558.5,558.5,555.5,557.0,5697,102645,102962
2016-01-04 13:35:00.000000000,1451885700000000000,557.0,557.5,556.0,556.5,2330,102962,102969
2016-01-04 13:40:00.000000000,1451886000000000000,556.5,557.0,555.5,556.5,2225,102969,103416
2016-01-04 13:45:00.000000000,1451886300000000000,556.5,558.0,556.5,558.0,1429,103416,103004
2016-01-04 13:50:00.000000000,1451886600000000000,558.0,559.0,557.5,558.5,1785,103004,103026
2016-01-04 13:55:00.000000000,1451886900000000000,558.5,558.5,557.5,558.0,390,103026,103040
2016-01-04 14:00:00.000000000,1451887200000000000,558.0,558.5,557.5,558.5,676,103040,103080
2016-01-04 14:05:00.000000000,1451887500000000000,558.5,558.5,557.5,558.0,363,103080,102968
2016-01-04 14:10:00.000000000,1451887800000000000,558.0,558.0,557.0,557.5,560,102968,103004
